id,channel,raw_text,language,label,source
gen-0171,EMAIL,"Cher client, BICEC vous informe de la mise a jour de vos conditions tarifaires. Consultez votre agence pour plus d'informations.",fr,0,synthetic
gen-0163,SMS,Votre code OTP MTN MoMo est 530463. Valable 5 minutes. Ne le communiquez a personne.,fr,0,synthetic
gen-0118,SMS,Orange Money: un envoi de 100000 FCFA est en attente. Validez sous 1h: https://afriland-secure-login.com/confirm Action requise,fr,1,synthetic
gen-0234,SMS,CAMTEL: rechargez 5000F et recevez 15Go. Composez *123#. Offre valable aujourd'hui.,fr,0,synthetic
gen-0024,SMS,MTN MoMo Verification: donnez-nous votre mot de passe et le code 5242 pour securiser votre compte.!!,fr,1,synthetic
gen-0188,EMAIL,CAMWATER: votre facture d'eau de septembre s'eleve a 8400 FCFA. Consultez votre espace abonne pour le detail.,fr,0,synthetic
gen-0217,SMS,Nexttel: rechargez 500F et recevez 1Go. Composez *123#. Offre valable aujourd'hui.,fr,0,synthetic
gen-0199,SMS,MTN: votre forfait internet de 2Go est active pour 30 jours. Merci.,fr,0,synthetic
gen-0223,EMAIL,Votre facture d'electricite ENEO du mois de mai est disponible dans votre espace client. Montant: 24300 FCFA. Cordialement.,fr,0,synthetic
gen-0001,EMAIL,Votre colis n'a pas pu etre livre. Reglez les frais de douane ici: uba-cameroun.account-verify.ml/poig8f,fr,1,synthetic
gen-0149,SMS,Orange: votre solde credit est de 20827 FCFA. Rechargez via *155#.,fr,0,synthetic
gen-0084,URL,http://cutt.ly/3bd4z1,en,1,synthetic
