id,channel,raw_text,language,label,source
uci-00243,SMS,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,en,0,uci_sms_spam
uci-00244,SMS,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",en,0,uci_sms_spam
uci-00245,SMS,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",en,0,uci_sms_spam
uci-00246,SMS,U don't remember that old commercial?,en,0,uci_sms_spam
uci-00247,SMS,Too late. I said i have the website. I didn't i have or dont have the slippers,en,0,uci_sms_spam
uci-00248,SMS,I asked you to call him now ok,en,0,uci_sms_spam
uci-00249,SMS,Kallis wont bat in 2nd innings.,en,0,uci_sms_spam
uci-00250,SMS,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,en,0,uci_sms_spam
uci-00251,SMS,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,en,1,uci_sms_spam
uci-00252,SMS,Ranjith cal drpd Deeraj and deepak 5min hold,en,0,uci_sms_spam
uci-00253,SMS,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",en,0,uci_sms_spam
uci-00254,SMS,What you doing?how are you?,en,0,uci_sms_spam
uci-00255,SMS,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",en,0,uci_sms_spam
uci-00256,SMS,"I'm back, lemme know when you're ready",en,0,uci_sms_spam
uci-00257,SMS,Don't necessarily expect it to be done before you get back though because I'm just now headin out,en,0,uci_sms_spam
uci-00258,SMS,Mmm so yummy babe ... Nice jolt to the suzy,en,0,uci_sms_spam
uci-00259,SMS,Where are you lover ? I need you ...,en,0,uci_sms_spam
uci-00260,SMS,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,en,1,uci_sms_spam
uci-00261,SMS,I‘m parked next to a MINI!!!! When are you coming in today do you think?,en,0,uci_sms_spam
uci-00262,SMS,Yup,en,0,uci_sms_spam
uci-00263,SMS,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,en,0,uci_sms_spam
uci-00264,SMS,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,en,0,uci_sms_spam
uci-00265,SMS,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,en,1,uci_sms_spam
uci-00266,SMS,Why you Dint come with us.,en,0,uci_sms_spam
uci-00267,SMS,Same. Wana plan a trip sometme then,en,0,uci_sms_spam
uci-00268,SMS,"Not sure yet, still trying to get a hold of him",en,0,uci_sms_spam
uci-00269,SMS,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,en,1,uci_sms_spam
uci-00270,SMS,The evo. I just had to download flash. Jealous?,en,0,uci_sms_spam
uci-00271,SMS,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,en,1,uci_sms_spam
uci-00272,SMS,"Come to mu, we're sorting out our narcotics situation",en,0,uci_sms_spam
uci-00273,SMS,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",en,0,uci_sms_spam
uci-00274,SMS,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,en,1,uci_sms_spam
uci-00275,SMS,"Usf I guess, might as well take 1 car",en,0,uci_sms_spam
uci-00276,SMS,No objection. My bf not coming.,en,0,uci_sms_spam
uci-00277,SMS,Thanx...,en,0,uci_sms_spam
uci-00278,SMS,Tell rob to mack his gf in the theater,en,0,uci_sms_spam
uci-00279,SMS,"Awesome, I'll see you in a bit",en,0,uci_sms_spam
uci-00280,SMS,Just sent it. So what type of food do you like?,en,0,uci_sms_spam
uci-00281,SMS,All done? All handed in? Celebrations in full swing yet?,en,0,uci_sms_spam
uci-00282,SMS,You got called a tool?,en,0,uci_sms_spam
uci-00283,SMS,"""Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch"" gdeve..",en,0,uci_sms_spam
uci-00284,SMS,Ok. I asked for money how far,en,0,uci_sms_spam
uci-00285,SMS,Okie...,en,0,uci_sms_spam
uci-00286,SMS,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",en,0,uci_sms_spam
uci-00287,SMS,"K, I might come by tonight then if my class lets out early",en,0,uci_sms_spam
uci-00288,SMS,Ok..,en,0,uci_sms_spam
uci-00289,SMS,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,en,0,uci_sms_spam
uci-00290,SMS,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",en,0,uci_sms_spam
uci-00291,SMS,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",en,0,uci_sms_spam
uci-00292,SMS,Hey you told your name to gautham ah?,en,0,uci_sms_spam
uci-00293,SMS,Haf u found him? I feel so stupid da v cam was working.,en,0,uci_sms_spam
uci-00294,SMS,Oops. 4 got that bit.,en,0,uci_sms_spam
uci-00295,SMS,Are you this much buzy,en,0,uci_sms_spam
uci-00296,SMS,I accidentally deleted the message. Resend please.,en,0,uci_sms_spam
uci-00297,SMS,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,en,1,uci_sms_spam
uci-00298,SMS,Unless it's a situation where YOU GO GURL would be more appropriate,en,0,uci_sms_spam
uci-00299,SMS,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,en,0,uci_sms_spam
uci-00300,SMS,I cant pick the phone right now. Pls send a message,en,0,uci_sms_spam
uci-00301,SMS,Need a coffee run tomo?Can't believe it's that time of week already,en,0,uci_sms_spam
uci-00302,SMS,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",en,0,uci_sms_spam
uci-00303,SMS,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",en,0,uci_sms_spam
uci-00304,SMS,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight?,en,0,uci_sms_spam
uci-00305,SMS,He is a womdarfull actor,en,0,uci_sms_spam
uci-00306,SMS,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",en,1,uci_sms_spam
uci-00307,SMS,Yup... From what i remb... I think should be can book...,en,0,uci_sms_spam
uci-00308,SMS,Jos ask if u wana meet up?,en,0,uci_sms_spam
uci-00309,SMS,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,en,0,uci_sms_spam
uci-00310,SMS,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",en,1,uci_sms_spam
uci-00311,SMS,Where are the garage keys? They aren't on the bookshelf,en,0,uci_sms_spam
uci-00312,SMS,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,en,0,uci_sms_spam
uci-00313,SMS,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",en,1,uci_sms_spam
uci-00314,SMS,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,en,0,uci_sms_spam
uci-00315,SMS,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",en,0,uci_sms_spam
uci-00316,SMS,You made my day. Do have a great day too.,en,0,uci_sms_spam
uci-00317,SMS,K.k:)advance happy pongal.,en,0,uci_sms_spam
uci-00318,SMS,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",en,0,uci_sms_spam
uci-00319,SMS,"Not really dude, have no friends i'm afraid :(",en,0,uci_sms_spam
uci-00320,SMS,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,en,1,uci_sms_spam
uci-00321,SMS,"Coffee cake, i guess...",en,0,uci_sms_spam
uci-00322,SMS,"Merry Christmas to you too babe, i love ya *kisses*",en,0,uci_sms_spam
uci-00323,SMS,Hey... Why dont we just go watch x men and have lunch... Haha,en,0,uci_sms_spam
uci-00324,SMS,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,en,0,uci_sms_spam
uci-00325,SMS,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,en,0,uci_sms_spam
uci-00326,SMS,No problem. How are you doing?,en,0,uci_sms_spam
uci-00327,SMS,No calls..messages..missed calls,en,0,uci_sms_spam
uci-00328,SMS,Hi da:)how is the todays class?,en,0,uci_sms_spam
uci-00329,SMS,"I'd say that's a good sign but, well, you know my track record at reading women",en,0,uci_sms_spam
uci-00330,SMS,"Cool, text me when you're parked",en,0,uci_sms_spam
uci-00331,SMS,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,en,0,uci_sms_spam
uci-00332,SMS,K.k:)apo k.good movie.,en,0,uci_sms_spam
uci-00333,SMS,Maybe i could get book out tomo then return it immediately ..? Or something.,en,0,uci_sms_spam
uci-00334,SMS,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,en,1,uci_sms_spam
uci-00335,SMS,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,en,0,uci_sms_spam
uci-00336,SMS,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,en,1,uci_sms_spam
uci-00337,SMS,"Ta-Daaaaa! I am home babe, are you still up ?",en,0,uci_sms_spam
uci-00338,SMS,Cool. So how come you havent been wined and dined before?,en,0,uci_sms_spam
uci-00339,SMS,Just sleeping..and surfing,en,0,uci_sms_spam
uci-00340,SMS,"Sorry, I'll call later",en,0,uci_sms_spam
uci-00341,SMS,U calling me right? Call my hand phone...,en,0,uci_sms_spam
uci-00342,SMS,Ok that's great thanx a lot.,en,0,uci_sms_spam
uci-00343,SMS,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,en,0,uci_sms_spam
uci-00344,SMS,Where u been hiding stranger?,en,0,uci_sms_spam
uci-00345,SMS,Am not interested to do like that.,en,0,uci_sms_spam
uci-00346,SMS,My sister cleared two round in birla soft yesterday.,en,0,uci_sms_spam
uci-00347,SMS,Gudnite....tc...practice going on,en,0,uci_sms_spam
uci-00348,SMS,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,en,0,uci_sms_spam
uci-00349,SMS,One small prestige problem now.,en,0,uci_sms_spam
uci-00350,SMS,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,en,1,uci_sms_spam
uci-00351,SMS,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,en,0,uci_sms_spam
uci-00352,SMS,"Nah can't help you there, I've never had an iphone",en,0,uci_sms_spam
uci-00353,SMS,If you're not in my car in an hour and a half I'm going apeshit,en,0,uci_sms_spam
uci-00354,SMS,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",en,0,uci_sms_spam
uci-00355,SMS,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,en,0,uci_sms_spam
uci-00356,SMS,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,en,0,uci_sms_spam
uci-00357,SMS,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",en,0,uci_sms_spam
uci-00358,SMS,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,en,1,uci_sms_spam
uci-00359,SMS,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,en,1,uci_sms_spam
uci-00360,SMS,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",en,0,uci_sms_spam
uci-00361,SMS,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",en,0,uci_sms_spam
uci-00362,SMS,Ha ha cool cool chikku chikku:-):-DB-),en,0,uci_sms_spam
uci-00363,SMS,Oh ok no prob..,en,0,uci_sms_spam
uci-00364,SMS,Check audrey's status right now,en,0,uci_sms_spam
uci-00365,SMS,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,en,0,uci_sms_spam
uci-00366,SMS,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",en,0,uci_sms_spam
uci-00367,SMS,Well i know Z will take care of me. So no worries.,en,0,uci_sms_spam
uci-00368,SMS,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",en,1,uci_sms_spam
uci-00369,SMS,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,en,1,uci_sms_spam
uci-00370,SMS,Wat uniform? In where get?,en,0,uci_sms_spam
uci-00371,SMS,"Cool, text me when you're ready",en,0,uci_sms_spam
uci-00372,SMS,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",en,0,uci_sms_spam
uci-00373,SMS,I will spoil you in bed as well :),en,0,uci_sms_spam
uci-00374,SMS,I'm going for bath will msg you next  &lt;#&gt;  min..,en,0,uci_sms_spam
uci-00375,SMS,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,en,0,uci_sms_spam
uci-00376,SMS,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",en,1,uci_sms_spam
uci-00377,SMS,Can you say what happen,en,0,uci_sms_spam
uci-00378,SMS,You could have seen me..i did't recognise you Face.:),en,0,uci_sms_spam
uci-00379,SMS,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,en,0,uci_sms_spam
uci-00380,SMS,Keep my payasam there if rinu brings,en,0,uci_sms_spam
uci-00381,SMS,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,en,0,uci_sms_spam
uci-00382,SMS,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",en,0,uci_sms_spam
uci-00383,SMS,"Yeah sure, give me a couple minutes to track down my wallet",en,0,uci_sms_spam
uci-00384,SMS,Hey leave it. not a big deal:-) take care.,en,0,uci_sms_spam
uci-00385,SMS,Hey i will be late ah... Meet you at 945+,en,0,uci_sms_spam
uci-00386,SMS,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",en,1,uci_sms_spam
uci-00387,SMS,It took Mr owl 3 licks,en,0,uci_sms_spam
uci-00388,SMS,Customer place i will call you.,en,0,uci_sms_spam
uci-00389,SMS,Mm that time you dont like fun,en,0,uci_sms_spam
uci-00390,SMS,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,en,1,uci_sms_spam
uci-00391,SMS,Yup having my lunch buffet now.. U eat already?,en,0,uci_sms_spam
uci-00392,SMS,Huh so late... Fr dinner?,en,0,uci_sms_spam
uci-00393,SMS,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,en,0,uci_sms_spam
uci-00394,SMS,Morning only i can ok.,en,0,uci_sms_spam
uci-00395,SMS,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,en,0,uci_sms_spam
uci-00396,SMS,Pick you up bout 7.30ish? What time are  and that going?,en,0,uci_sms_spam
uci-00397,SMS,From here after The performance award is calculated every two month.not for current one month period..,en,0,uci_sms_spam
uci-00398,SMS,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,en,0,uci_sms_spam
uci-00399,SMS,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",en,0,uci_sms_spam
uci-00400,SMS,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",en,0,uci_sms_spam
uci-00401,SMS,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,en,0,uci_sms_spam
uci-00402,SMS,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",en,1,uci_sms_spam
uci-00403,SMS,Dear how is chechi. Did you talk to her,en,0,uci_sms_spam
uci-00404,SMS,The hair cream has not been shipped.,en,0,uci_sms_spam
uci-00405,SMS,None of that's happening til you get here though,en,0,uci_sms_spam
uci-00406,SMS,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",en,0,uci_sms_spam
uci-00407,SMS,"Haha get used to driving to usf man, I know a lot of stoners",en,0,uci_sms_spam
uci-00408,SMS,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,en,0,uci_sms_spam
uci-00409,SMS,Hello! Good week? Fancy a drink or something later?,en,0,uci_sms_spam
uci-00410,SMS,Headin towards busetop,en,0,uci_sms_spam
uci-00411,SMS,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,en,0,uci_sms_spam
uci-00412,SMS,Come by our room at some point so we can iron out the plan for this weekend,en,0,uci_sms_spam
uci-00413,SMS,Cos i want it to be your thing,en,0,uci_sms_spam
uci-00414,SMS,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",en,0,uci_sms_spam
uci-00415,SMS,Bring home some Wendy =D,en,0,uci_sms_spam
uci-00416,SMS,100 dating service cal;l 09064012103 box334sk38ch,en,1,uci_sms_spam
uci-00417,SMS,Whatsup there. Dont u want to sleep,en,0,uci_sms_spam
uci-00418,SMS,Alright i have a new goal now,en,0,uci_sms_spam
uci-00419,SMS,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,en,1,uci_sms_spam
uci-00420,SMS,"Alright, I'll head out in a few minutes, text me where to meet you",en,0,uci_sms_spam
uci-00421,SMS,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,en,1,uci_sms_spam
uci-00422,SMS,Yes:)from last week itself i'm taking live call.,en,0,uci_sms_spam
uci-00423,SMS,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,en,1,uci_sms_spam
uci-00424,SMS,Siva is in hostel aha:-.,en,0,uci_sms_spam
uci-00425,SMS,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,en,1,uci_sms_spam
uci-00426,SMS,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,en,0,uci_sms_spam
uci-00427,SMS,Ok. She'll be ok. I guess,en,0,uci_sms_spam
uci-00428,SMS,aathi..where are you dear..,en,0,uci_sms_spam
uci-00429,SMS,Any pain on urination any thing else?,en,0,uci_sms_spam
uci-00430,SMS,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,en,0,uci_sms_spam
uci-00431,SMS,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,en,0,uci_sms_spam
uci-00432,SMS,At home watching tv lor.,en,0,uci_sms_spam
uci-00433,SMS,Does she usually take fifteen fucking minutes to respond to a yes or no question,en,0,uci_sms_spam
uci-00434,SMS,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,en,1,uci_sms_spam
uci-00435,SMS,Booked ticket for pongal?,en,0,uci_sms_spam
uci-00436,SMS,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,en,0,uci_sms_spam
uci-00437,SMS,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,en,0,uci_sms_spam
uci-00438,SMS,"Ask g or iouri, I've told the story like ten times already",en,0,uci_sms_spam
uci-00439,SMS,How long does applebees fucking take,en,0,uci_sms_spam
uci-00440,SMS,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",en,0,uci_sms_spam
uci-00441,SMS,But i have to. I like to have love and arrange.,en,0,uci_sms_spam
uci-00442,SMS,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,en,0,uci_sms_spam
uci-00443,SMS,You were supposed to wake ME up &gt;:(,en,0,uci_sms_spam
uci-00444,SMS,Oic... I saw him too but i tot he din c me... I found a group liao...,en,0,uci_sms_spam
uci-00445,SMS,"Sorry, I'll call later",en,0,uci_sms_spam
uci-00446,SMS,"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""",en,0,uci_sms_spam
uci-00447,SMS,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",en,0,uci_sms_spam
uci-00448,SMS,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm.",en,0,uci_sms_spam
uci-00449,SMS,I wont get concentration dear you know you are my mind and everything :-),en,0,uci_sms_spam
uci-00450,SMS,LOL ... Have you made plans for new years?,en,0,uci_sms_spam
uci-00451,SMS,10 min later k...,en,0,uci_sms_spam
uci-00452,SMS,hanks lotsly!,en,0,uci_sms_spam
uci-00453,SMS,Thanks for this hope you had a good day today,en,0,uci_sms_spam
uci-00454,SMS,K:)k:)what are detail you want to transfer?acc no enough?,en,0,uci_sms_spam
uci-00455,SMS,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,en,0,uci_sms_spam
uci-00456,SMS,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",en,1,uci_sms_spam
uci-00457,SMS,Si si. I think ill go make those oreo truffles.,en,0,uci_sms_spam
uci-00458,SMS,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.",en,0,uci_sms_spam
uci-00459,SMS,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,en,0,uci_sms_spam
uci-00460,SMS,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",en,0,uci_sms_spam
uci-00461,SMS,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,en,0,uci_sms_spam
uci-00462,SMS,Where did u go? My phone is gonna die you have to stay in here,en,0,uci_sms_spam
uci-00463,SMS,Great. Never been better. Each day gives even more reasons to thank God,en,0,uci_sms_spam
uci-00464,SMS,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",en,1,uci_sms_spam
uci-00465,SMS,"Sorry, I'll call later ok bye",en,0,uci_sms_spam
uci-00466,SMS,Ok i am on the way to railway,en,0,uci_sms_spam
uci-00467,SMS,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),en,0,uci_sms_spam
uci-00468,SMS,They don't put that stuff on the roads to keep it from getting slippery over there?,en,0,uci_sms_spam
uci-00469,SMS,When are you going to ride your bike?,en,0,uci_sms_spam
uci-00470,SMS,"Yup, no need. I'll jus wait 4 e rain 2 stop.",en,0,uci_sms_spam
uci-00471,SMS,There are many company. Tell me the language.,en,0,uci_sms_spam
uci-00472,SMS,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,en,1,uci_sms_spam
uci-00473,SMS,"How long has it been since you screamed, princess?",en,0,uci_sms_spam
uci-00474,SMS,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",en,0,uci_sms_spam
uci-00475,SMS,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,en,1,uci_sms_spam
uci-00476,SMS,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),en,0,uci_sms_spam
uci-00477,SMS,Ok I'm gonna head up to usf in like fifteen minutes,en,0,uci_sms_spam
uci-00478,SMS,Love you aathi..love u lot..,en,0,uci_sms_spam
uci-00479,SMS,Tension ah?what machi?any problem?,en,0,uci_sms_spam
uci-00480,SMS,"K, can I pick up another 8th when you're done?",en,0,uci_sms_spam
uci-00481,SMS,When're you guys getting back? G said you were thinking about not staying for mcr,en,0,uci_sms_spam
uci-00482,SMS,"Almost there, see u in a sec",en,0,uci_sms_spam
uci-00483,SMS,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",en,0,uci_sms_spam
uci-00484,SMS,Watching tv lor...,en,0,uci_sms_spam
uci-00485,SMS,Thank you baby! I cant wait to taste the real thing...,en,0,uci_sms_spam
uci-00486,SMS,You should change your fb to jaykwon thuglyfe falconerf,en,0,uci_sms_spam
uci-00487,SMS,If we win its really no 1 side for long time.,en,0,uci_sms_spam
uci-00488,SMS,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",en,1,uci_sms_spam
